TimePoint,NO,NO2,NOx,SO2,CO,O3,PM10,PM2.5,BC,Visibility,WindD,WindS,Temperature,Humidity,Pressure
2013-06-20 23:00:00,1.73,23.9,25.68,10.84,,36.85,51.46,22.73,1.702,12.62,32.71,0.92,24.16,58.14,1002.42
2013-06-21 00:00:00,1.72,22.17,23.94,8.27,,40.05,58.17,20.68,1.366,11.31,347.56,0.89,23.31,63.93,1002.33
2013-06-21 01:00:00,1.66,14.18,15.9,6.86,,47.3,39.35,24.81,1.492,10.64,327.67,0.99,22.75,68.64,1002.35
2013-06-21 02:00:00,1.75,13.56,15.36,7.74,,48.75,37.99,22.02,1.53,10.23,327.4,1.22,22.87,67.95,1002.5
2013-06-21 03:00:00,2.29,20.75,23.1,5.73,,40.22,49.9,26.91,1.452,8.98,343.69,0.9,21.67,76.29,1003.05
2013-06-21 04:00:00,2.05,25.7,27.84,6.1,,32.9,32.22,21.46,1.493,7.28,330.84,0.86,21.48,77.82,1003.44
2013-06-21 05:00:00,1.66,18.59,20.35,5.38,,37.74,78.82,36.46,1.773,3.03,0.69,0.54,21.09,82.27,1003.69
2013-06-21 06:00:00,1.73,23.74,25.55,4.77,,30.54,60.55,38.63,2.281,1.62,343.2,0.58,20.56,87.74,1004.29
2013-06-21 07:00:00,1.83,24.04,25.93,4.15,,30.12,,40.93,2.226,1.13,317.51,1.0,20.28,91.08,1004.66
2013-06-21 08:00:00,2.42,28.44,30.9,4.01,,25.72,,41.47,2.374,1.55,338.78,0.58,20.29,91.54,1005.0
2013-06-21 09:00:00,3.35,33.22,36.59,4.22,,23.87,,38.11,2.839,2.24,336.19,0.57,20.43,90.8,1005.12
2013-06-21 10:00:00,2.51,28.6,31.16,5.07,,26.2,,57.64,3.643,1.98,325.92,0.5,20.73,90.68,1005.19
2013-06-21 11:00:00,2.34,23.58,25.97,6.26,,33.74,,46.23,3.091,2.82,334.17,0.52,21.02,88.26,1004.92
2013-06-21 12:00:00,2.26,22.4,24.73,6.55,,34.69,,44.72,2.917,3.03,350.46,0.41,21.17,86.78,1004.43
2013-06-21 13:00:00,3.05,24.32,27.41,8.45,,34.81,,47.35,2.523,3.72,32.67,0.46,21.98,82.54,1003.79
2013-06-21 14:00:00,3.43,27.19,30.68,9.42,,33.12,81.66,45.04,2.169,4.21,52.63,0.57,22.64,79.04,1003.45
2013-06-21 15:00:00,6.45,39.67,46.13,9.7,,21.51,81.46,48.28,2.499,3.63,45.0,0.53,22.45,79.56,1003.21
2013-06-21 16:00:00,32.63,61.73,94.64,12.76,,3.77,70.07,52.97,2.407,3.05,42.7,0.49,22.1,81.24,1002.84
2013-06-21 17:00:00,11.51,46.53,58.12,12.48,,13.66,51.64,43.6,2.383,3.73,44.05,0.39,21.83,81.59,1002.76
2013-06-21 18:00:00,0.92,26.93,27.87,7.97,,29.71,43.07,36.14,2.171,3.74,21.34,0.38,21.1,85.51,1002.91
2013-06-21 19:00:00,8.2,49.56,57.85,6.08,,13.35,46.76,41.93,2.387,3.37,45.73,0.54,21.09,85.16,1002.83
2013-06-21 20:00:00,21.85,66.72,88.86,8.56,,1.78,76.52,56.89,2.488,2.38,43.24,0.24,21.17,85.49,1003.04
2013-06-21 21:00:00,16.94,63.56,80.72,11.39,,1.86,86.95,67.14,2.66,2.28,358.0,0.14,21.26,85.18,1003.52
2013-06-21 22:00:00,4.69,56.83,61.47,11.83,,4.79,72.15,52.89,2.533,2.9,21.72,0.22,21.37,83.96,1003.61
2013-06-21 23:00:00,20.59,56.76,77.56,13.69,,1.86,98.28,66.23,3.908,2.01,358.4,0.25,21.26,85.27,1003.16
2013-06-22 00:00:00,11.19,53.83,65.03,18.11,,2.66,96.9,72.3,3.756,2.11,20.62,0.21,21.31,84.78,1002.58
2013-06-22 01:00:00,3.57,45.25,48.69,14.68,,2.93,103.43,76.67,3.897,1.65,28.85,0.21,21.21,86.11,1002.28
2013-06-22 02:00:00,3.05,39.65,42.68,14.81,,3.89,107.7,82.11,3.85,1.59,2.17,0.17,21.2,86.34,1001.61
2013-06-22 03:00:00,37.43,48.7,86.29,15.49,,1.97,104.54,74.47,5.527,1.47,76.2,0.39,21.19,86.45,1000.76
2013-06-22 04:00:00,76.55,53.43,130.27,20.57,,1.92,125.03,93.18,5.306,1.19,53.98,0.21,21.12,86.49,1000.58
2013-06-22 05:00:00,60.02,49.75,109.98,24.55,,1.95,132.94,94.46,3.989,1.25,64.5,0.21,21.23,85.99,1000.83
2013-06-22 06:00:00,23.42,38.57,62.13,17.17,,4.66,106.59,75.52,5.191,1.38,75.89,0.29,21.2,86.69,1000.89
2013-06-22 07:00:00,1.84,16.99,18.93,8.95,,21.26,73.62,54.41,5.72,1.47,69.34,0.38,20.82,89.41,1000.89
2013-06-22 08:00:00,1.52,13.47,15.04,6.07,,23.34,72.74,58.47,4.642,1.46,63.48,0.28,21.09,89.31,1000.89
2013-06-22 09:00:00,1.76,13.68,15.51,5.17,,18.64,90.72,74.18,4.734,1.09,76.72,0.15,21.13,89.82,1000.71
2013-06-22 10:00:00,2.21,13.67,15.96,4.63,,15.59,94.34,77.5,4.212,0.92,88.32,0.25,21.07,91.77,1000.59
2013-06-22 11:00:00,2.34,13.21,15.61,4.63,,15.38,94.02,77.78,4.328,0.93,96.28,0.39,21.03,92.64,1000.23
2013-06-22 12:00:00,2.96,14.9,17.95,5.38,,13.93,121.87,108.9,4.431,1.04,146.93,0.26,21.45,91.56,999.97
2013-06-22 13:00:00,2.61,14.92,17.6,7.93,,14.58,111.42,100.75,3.961,1.09,95.0,0.38,21.75,89.92,999.43
2013-06-22 14:00:00,3.3,17.71,21.1,9.91,,14.74,106.84,95.02,4.201,1.3,122.96,0.25,21.95,88.54,998.88
2013-06-22 15:00:00,3.74,16.84,20.71,13.89,,17.49,111.87,94.04,4.546,1.38,71.35,0.12,22.65,85.6,998.46
2013-06-22 16:00:00,2.56,20.1,22.75,17.23,,19.22,104.0,101.56,4.491,1.43,57.09,0.39,22.67,84.97,998.12
2013-06-22 17:00:00,1.82,18.81,20.71,18.06,,19.75,116.88,104.43,3.919,1.39,50.97,0.59,22.41,85.6,997.96
2013-06-22 18:00:00,62.37,37.61,100.34,15.7,,2.14,91.92,83.82,2.866,1.15,17.61,0.46,20.98,89.24,998.4
2013-06-22 19:00:00,55.17,41.35,96.78,15.06,,1.86,89.28,67.96,2.291,1.37,36.15,0.5,20.51,89.6,998.92
2013-06-22 20:00:00,46.17,44.96,91.28,16.96,,1.98,75.66,56.87,2.882,1.84,42.65,0.44,20.81,86.38,999.45
2013-06-22 21:00:00,5.74,38.52,44.25,12.36,,3.79,56.47,43.62,2.493,2.37,26.13,0.34,20.98,83.94,1000.01
2013-06-22 22:00:00,2.47,31.1,33.6,9.63,,6.45,62.17,43.9,2.298,2.18,15.92,0.23,20.91,84.79,1000.24
2013-06-22 23:00:00,3.85,27.46,31.37,7.99,,7.01,66.52,46.71,2.345,1.73,14.16,0.22,20.53,88.3,1000.26
2013-06-23 00:00:00,41.72,35.93,77.92,10.09,,1.94,88.23,67.52,3.502,1.44,348.57,0.17,20.79,88.35,999.99
2013-06-23 01:00:00,15.71,31.79,47.6,14.01,,2.11,71.92,55.38,3.029,1.7,32.04,0.36,20.63,88.45,999.69
2013-06-23 02:00:00,5.81,28.75,34.64,11.46,,2.44,40.89,39.24,2.441,2.25,28.86,0.31,20.37,88.0,999.16
2013-06-23 03:00:00,22.66,32.68,55.46,11.9,,1.92,52.33,42.5,2.169,2.19,40.64,0.3,20.34,86.93,998.76
2013-06-23 04:00:00,27.09,33.26,60.47,12.64,,1.85,62.72,48.45,2.119,1.96,40.76,0.35,20.2,87.18,998.71
2013-06-23 05:00:00,7.76,30.66,38.47,13.88,,4.07,57.62,44.97,2.171,2.34,24.37,0.24,20.23,86.03,998.8
2013-06-23 06:00:00,21.92,33.1,55.1,16.74,,2.79,74.22,48.37,3.084,2.18,328.86,0.35,20.43,85.76,998.88
2013-06-23 07:00:00,15.92,32.42,48.39,18.94,,4.71,52.21,41.61,2.967,2.81,326.54,0.46,20.73,82.79,998.99
2013-06-23 08:00:00,9.75,24.64,34.49,26.61,,17.22,66.1,45.33,2.818,4.46,323.22,0.58,22.36,74.96,999.1
2013-06-23 09:00:00,7.11,21.54,28.73,27.2,,29.84,43.48,29.53,2.34,6.9,335.24,0.55,24.31,67.91,998.79
2013-06-23 10:00:00,7.69,26.04,33.79,25.12,,34.37,59.04,38.04,2.766,6.95,58.33,0.5,25.76,63.09,998.3
2013-06-23 11:00:00,4.12,21.1,25.35,22.59,,49.3,68.43,44.44,2.831,6.95,94.39,0.47,27.22,58.14,998.03
2013-06-23 12:00:00,3.36,22.94,26.36,30.14,,60.86,84.87,63.51,3.428,6.21,171.24,0.32,28.24,55.05,997.58
2013-06-23 13:00:00,2.14,20.28,22.44,37.99,,73.64,91.41,65.55,3.199,7.05,119.1,0.28,29.39,52.05,996.72
2013-06-23 14:00:00,1.02,13.59,14.67,26.75,,88.2,97.41,59.47,2.684,7.71,114.6,0.46,30.12,49.86,996.03
2013-06-23 15:00:00,0.77,13.75,14.55,28.39,,93.94,72.36,63.08,2.49,7.63,175.01,0.3,30.92,47.15,995.06
2013-06-23 16:00:00,0.49,11.2,11.7,20.1,,99.63,72.05,65.28,2.566,7.47,113.19,0.45,31.14,45.16,994.37
2013-06-23 17:00:00,0.4,12.24,12.67,12.58,,96.22,111.99,81.62,3.218,6.07,114.94,0.41,30.8,47.63,994.1
2013-06-23 18:00:00,0.47,17.21,17.73,9.36,,81.71,98.68,70.23,3.662,6.28,122.62,0.43,29.92,51.08,994.45
2013-06-23 19:00:00,0.52,22.66,23.21,7.26,,63.38,135.34,79.92,5.594,5.17,200.96,0.36,28.46,57.17,994.63
2013-06-23 20:00:00,0.54,27.11,27.66,6.35,,46.63,127.18,72.78,6.849,4.87,221.8,0.23,27.19,62.47,995.53
2013-06-23 21:00:00,0.69,23.01,23.72,6.28,,39.18,118.88,75.48,5.789,4.54,262.22,0.21,26.37,65.89,995.9
2013-06-23 22:00:00,0.84,27.04,27.86,7.5,,32.46,107.95,69.24,6.577,4.43,248.45,0.26,26.26,65.41,996.49
2013-06-23 23:00:00,0.7,23.02,23.76,6.94,,35.14,161.44,94.47,6.688,3.15,187.93,0.24,25.79,68.05,995.36
2013-06-24 00:00:00,0.72,25.44,26.16,8.78,,26.74,326.23,127.93,7.172,2.04,220.43,0.02,25.59,70.44,995.28
2013-06-24 01:00:00,1.78,30.65,32.46,9.04,,13.86,265.07,141.72,7.754,1.64,240.44,0.08,24.87,74.73,995.26
2013-06-24 02:00:00,4.94,34.46,39.42,8.42,,6.19,262.82,150.46,8.5,1.38,99.3,0.09,24.5,76.75,995.37
2013-06-24 03:00:00,1.75,27.3,29.08,9.01,,8.1,245.06,150.03,7.934,1.3,11.49,0.05,24.37,77.94,995.42
2013-06-24 04:00:00,8.94,32.25,41.23,8.39,,3.04,267.34,157.06,8.886,1.24,6.31,0.13,24.29,78.55,996.03
2013-06-24 05:00:00,1.9,28.18,30.11,8.23,,7.67,235.12,147.52,9.134,1.24,53.16,0.27,23.91,80.4,996.28
2013-06-24 06:00:00,10.53,32.44,43.05,9.39,,6.26,216.36,132.19,9.467,1.37,340.12,0.35,23.92,80.44,996.76
2013-06-24 07:00:00,39.44,41.67,81.28,18.03,,6.11,257.48,160.7,8.682,1.21,139.09,0.33,24.98,76.86,996.2
2013-06-24 08:00:00,7.77,27.97,35.82,17.18,,20.09,267.35,182.17,7.889,1.17,210.82,1.22,25.74,75.91,995.63
2013-06-24 09:00:00,16.27,40.22,56.58,22.07,,19.45,255.44,181.92,7.293,1.33,216.26,1.33,27.22,70.59,995.36
2013-06-24 10:00:00,14.22,51.18,65.4,64.3,,28.81,210.0,149.31,6.817,1.82,214.13,1.02,29.02,62.11,995.19
2013-06-24 11:00:00,3.05,34.57,37.61,55.11,,64.65,178.29,141.99,6.409,2.24,213.73,1.08,30.17,56.95,995.0
2013-06-24 12:00:00,1.43,27.64,29.11,47.25,,73.35,286.09,188.74,7.052,1.86,213.6,1.19,30.56,56.22,994.63
2013-06-24 13:00:00,1.07,27.21,28.32,41.03,,79.68,283.4,203.02,7.861,1.55,214.56,0.99,30.71,57.68,994.02
2013-06-24 14:00:00,0.52,20.57,21.1,66.3,,97.89,169.45,145.12,7.161,2.56,215.39,1.07,31.25,53.87,993.62
2013-06-24 15:00:00,0.27,13.36,13.65,37.44,,95.1,224.87,151.5,6.096,2.61,213.28,1.04,31.08,53.24,993.09
2013-06-24 16:00:00,0.16,15.34,15.58,26.89,,90.98,289.93,211.79,7.989,1.55,213.66,1.09,30.79,57.21,992.45
2013-06-24 17:00:00,0.17,21.51,21.73,18.26,,81.56,225.84,172.3,8.996,1.41,215.48,0.73,30.24,59.74,992.62
2013-06-24 18:00:00,0.21,20.35,20.64,15.63,,71.96,6.64,114.61,8.637,1.43,217.03,0.82,29.76,61.07,992.51
2013-06-24 19:00:00,0.26,22.69,23.02,12.16,,63.4,273.99,210.75,8.296,1.44,218.81,0.77,28.98,63.06,992.44
2013-06-24 20:00:00,0.25,19.82,20.12,9.49,,62.67,263.62,196.91,8.348,1.28,211.91,1.15,28.37,66.58,992.39
2013-06-24 21:00:00,0.26,18.38,18.67,7.99,,55.0,261.79,198.0,8.561,1.11,220.43,0.96,27.81,69.59,992.66
2013-06-24 22:00:00,0.2,17.91,18.16,6.7,,47.19,272.39,193.55,8.877,1.05,222.19,0.68,27.36,72.83,993.06
2013-06-24 23:00:00,0.12,18.4,18.61,4.82,,37.9,221.95,170.25,8.912,1.08,218.05,0.57,26.97,75.99,993.33
2013-06-25 00:00:00,0.5,24.91,25.44,5.13,,22.95,243.09,198.59,8.437,0.93,215.71,0.48,26.62,76.66,993.45
2013-06-25 01:00:00,0.72,28.43,29.15,9.21,,17.18,211.46,193.89,8.882,1.02,242.01,0.48,26.31,75.15,993.35
2013-06-25 02:00:00,0.37,23.61,24.04,16.67,,19.36,180.54,161.09,8.519,1.36,235.44,0.49,26.21,70.68,993.32
2013-06-25 03:00:00,0.46,21.05,21.55,19.79,,22.66,89.78,117.24,7.816,2.27,280.57,0.42,26.29,64.72,993.1
2013-06-25 04:00:00,12.28,35.24,47.59,22.94,,7.68,162.74,127.62,9.55,2.55,241.53,0.09,25.88,64.26,992.98
2013-06-25 05:00:00,6.73,30.4,37.2,18.94,,6.45,176.23,139.33,9.75,2.0,191.44,0.23,24.61,70.12,993.3
2013-06-25 06:00:00,4.14,21.93,26.16,20.19,,15.99,144.49,132.32,8.853,1.95,211.54,0.6,25.12,67.9,993.44
2013-06-25 07:00:00,3.89,19.34,23.33,15.85,,23.28,128.22,99.13,7.063,3.05,211.71,1.01,26.72,63.65,993.59
2013-06-25 08:00:00,5.07,23.43,28.59,27.35,,30.39,60.99,68.93,5.102,5.8,213.45,1.36,29.64,51.6,993.62
2013-06-25 09:00:00,5.66,26.93,32.68,37.58,,38.1,56.91,68.99,3.998,7.44,209.07,1.91,31.33,43.55,993.37
2013-06-25 10:00:00,2.62,17.97,20.67,30.02,,54.13,42.93,50.54,2.898,10.57,213.59,1.91,32.85,36.79,993.0
2013-06-25 11:00:00,1.25,11.39,12.62,20.39,,66.19,31.01,32.03,1.815,13.44,213.92,1.9,34.32,31.93,992.28
2013-06-25 12:00:00,0.69,9.44,10.09,10.75,,73.89,50.82,37.31,1.739,13.37,209.8,1.41,35.45,29.97,991.77
2013-06-25 13:00:00,0.45,8.92,9.32,9.38,,80.9,43.51,25.89,1.404,15.58,212.66,1.79,35.84,29.49,991.11
2013-06-25 14:00:00,0.3,10.08,10.35,7.99,,83.4,107.09,29.79,1.604,13.87,214.03,1.59,36.16,29.81,990.56
2013-06-25 15:00:00,0.06,9.48,9.49,6.45,,87.06,82.9,31.25,1.581,13.7,212.98,1.97,35.71,32.13,990.04
2013-06-25 16:00:00,,10.33,10.18,5.7,,92.62,127.03,43.06,2.503,10.37,214.32,1.86,34.31,36.81,989.54
2013-06-25 17:00:00,,10.08,9.85,5.09,,87.21,99.68,52.66,3.3,9.89,210.72,1.89,32.94,42.38,989.81
2013-06-25 18:00:00,,11.39,11.15,4.78,,81.84,80.83,61.07,3.395,8.67,206.75,1.65,31.95,45.41,990.97
2013-06-25 19:00:00,,16.07,15.96,4.55,,60.56,80.42,48.45,3.991,9.62,200.67,0.95,31.02,48.71,991.92
2013-06-25 20:00:00,,13.74,13.65,4.28,,54.81,46.08,37.77,4.098,10.43,198.18,0.89,29.79,52.58,992.15
2013-06-25 21:00:00,0.06,7.13,7.17,3.99,,57.73,,23.74,2.585,12.85,212.3,1.65,29.04,53.89,992.58
2013-06-25 22:00:00,0.17,7.44,7.61,3.46,,53.55,,21.17,2.216,13.48,216.15,1.74,28.29,57.41,991.73
2013-06-25 23:00:00,0.33,8.39,8.7,3.77,,47.98,,23.07,2.028,13.48,212.61,1.47,27.58,59.74,992.05
2013-06-26 00:00:00,0.47,15.11,15.63,6.53,,36.9,,32.54,2.77,9.41,213.35,1.01,27.01,62.57,991.67
2013-06-26 01:00:00,0.57,10.86,11.42,8.08,,39.63,,22.63,2.477,11.27,216.02,0.83,26.36,64.12,991.25
2013-06-26 02:00:00,0.62,10.14,10.77,5.56,,37.76,,29.37,2.339,9.14,213.63,0.84,26.0,65.46,991.37
2013-06-26 03:00:00,0.69,11.47,12.2,4.34,,33.99,,35.84,2.848,7.24,217.93,0.54,25.43,67.37,990.85
2013-06-26 04:00:00,1.79,16.85,18.67,4.66,,27.76,,39.64,4.025,6.04,216.83,0.64,25.03,69.2,991.08
2013-06-26 05:00:00,0.94,11.88,12.85,4.48,,30.77,,39.93,3.286,6.99,216.18,0.37,24.46,72.22,991.4
2013-06-26 06:00:00,1.49,12.47,14.01,3.66,,27.74,53.76,37.0,3.867,5.59,216.28,0.62,24.69,73.32,991.6
2013-06-26 07:00:00,1.64,11.51,13.21,3.89,,32.85,87.76,53.03,4.042,4.44,209.85,1.3,25.52,71.97,991.78
2013-06-26 08:00:00,2.15,11.37,13.58,4.16,,36.86,86.52,60.98,4.302,4.13,212.43,1.26,26.96,68.75,991.94
2013-06-26 09:00:00,2.05,12.89,15.0,8.5,,45.31,44.91,52.76,3.965,4.86,219.4,1.1,28.86,60.87,991.72
2013-06-26 10:00:00,1.64,12.23,13.94,13.18,,57.4,83.01,67.43,4.561,5.19,214.67,1.25,30.44,55.24,991.29
2013-06-26 11:00:00,0.97,9.84,10.83,10.72,,67.85,410.42,68.26,3.771,6.03,212.43,1.08,31.91,51.07,991.04
2013-06-26 12:00:00,0.66,9.96,10.62,10.94,,78.39,87.12,66.84,3.544,7.56,216.81,1.19,33.17,47.43,990.6
2013-06-26 13:00:00,0.31,10.05,10.37,14.42,,89.33,109.31,67.86,3.391,7.99,215.02,1.15,34.32,45.32,989.86
2013-06-26 14:00:00,0.05,10.01,10.05,16.42,,98.37,90.25,79.86,3.685,8.11,214.91,1.15,35.27,42.69,988.98
2013-06-26 15:00:00,,10.1,9.89,12.48,,98.31,143.41,87.09,4.107,7.0,214.72,1.23,34.92,43.76,988.82
2013-06-26 16:00:00,,15.47,15.11,9.17,,86.03,189.96,103.15,5.91,4.23,210.99,1.05,32.2,53.87,989.49
2013-06-26 17:00:00,,19.81,19.48,7.13,,65.95,243.34,121.56,5.421,2.36,214.35,1.37,29.63,67.68,989.74
2013-06-26 18:00:00,,17.69,17.36,2.74,,47.03,125.43,97.99,5.069,1.86,247.29,0.79,26.73,83.59,989.78
2013-06-26 19:00:00,0.11,18.58,18.74,3.99,,41.38,20.47,22.71,4.018,7.88,230.33,0.64,27.07,63.04,989.43
2013-06-26 20:00:00,0.36,16.7,17.15,10.37,,34.16,24.72,33.26,3.834,11.18,253.37,0.48,27.21,55.71,989.35
2013-06-26 21:00:00,0.88,27.15,28.08,18.01,,26.03,45.96,35.68,3.692,10.77,315.27,0.99,28.66,47.5,991.11
2013-06-26 22:00:00,0.82,20.64,21.54,17.45,,42.75,68.06,35.12,3.351,13.48,332.36,0.5,28.82,44.24,991.6
2013-06-26 23:00:00,0.73,14.56,15.34,11.44,,48.57,23.52,24.76,1.806,15.94,312.76,0.76,28.77,42.17,991.96
2013-06-27 00:00:00,0.86,25.9,26.84,18.9,,31.03,119.53,36.94,2.522,12.56,239.55,0.43,28.15,45.59,990.42
2013-06-27 01:00:00,1.04,29.17,30.24,18.53,,17.69,105.31,46.89,3.88,10.89,233.67,0.79,26.4,55.41,990.19
2013-06-27 02:00:00,0.93,23.33,24.31,15.72,,13.65,76.87,48.44,4.004,9.53,217.23,1.14,25.13,60.34,989.88
2013-06-27 03:00:00,1.08,27.02,28.14,26.04,,12.74,50.32,49.77,3.715,10.03,221.81,1.2,25.23,57.07,989.48
2013-06-27 04:00:00,2.0,28.94,30.99,30.56,,11.22,101.66,53.71,3.792,9.58,225.99,0.58,24.98,56.61,989.24
2013-06-27 05:00:00,10.86,32.0,42.93,22.6,,5.19,137.95,66.46,5.833,7.38,122.32,0.14,23.95,62.73,989.35
2013-06-27 06:00:00,24.09,34.78,59.03,19.5,,6.76,185.54,81.65,8.422,5.3,151.27,0.07,25.4,61.93,989.75
2013-06-27 07:00:00,6.8,25.16,32.09,23.58,,23.01,146.42,85.37,7.609,5.02,207.56,0.77,26.69,59.65,990.15
2013-06-27 08:00:00,4.63,25.18,29.91,27.29,,38.93,121.98,75.24,5.348,6.39,182.63,0.44,29.24,50.27,990.48
2013-06-27 09:00:00,3.86,29.79,33.72,43.1,,54.39,141.19,89.31,5.969,6.27,77.78,0.24,31.55,44.27,990.44
2013-06-27 10:00:00,6.95,37.72,44.63,46.7,,45.2,,51.12,4.683,12.27,44.92,0.4,33.77,32.58,990.32
2013-06-27 11:00:00,1.87,20.02,21.94,32.4,,80.76,113.04,56.1,3.766,12.27,71.3,0.63,35.12,29.39,990.3
2013-06-27 12:00:00,0.51,11.33,11.84,27.16,,97.8,72.86,58.35,2.881,13.64,75.94,1.03,36.14,27.81,990.07
2013-06-27 13:00:00,0.17,10.95,11.09,18.79,,95.98,88.76,43.37,1.681,17.24,86.12,0.96,37.03,25.78,989.83
2013-06-27 14:00:00,0.7,25.36,26.11,8.94,,89.09,54.01,32.15,1.405,18.59,81.48,0.92,37.59,23.22,989.6
2013-06-27 15:00:00,4.33,49.33,53.54,7.36,,90.58,72.58,34.82,1.393,18.6,75.69,0.66,37.75,23.11,989.36
2013-06-27 16:00:00,10.24,64.94,75.22,6.47,,94.34,107.39,33.42,1.782,18.09,79.96,0.52,38.27,23.32,989.05
2013-06-27 17:00:00,16.75,73.78,90.75,6.69,,96.29,67.56,23.17,2.625,13.73,139.28,0.39,37.3,27.58,989.12
2013-06-27 18:00:00,20.35,75.93,96.52,5.96,,82.94,143.81,45.5,4.003,11.14,122.22,0.1,36.21,31.35,989.62
2013-06-27 19:00:00,19.73,75.18,95.13,5.66,,63.1,136.67,59.08,5.365,9.92,65.15,0.06,34.94,35.35,990.16
2013-06-27 20:00:00,16.41,64.93,81.49,6.45,,51.5,184.69,88.22,7.255,9.18,224.11,0.06,32.85,40.67,990.72
2013-06-27 21:00:00,13.65,73.85,87.67,7.46,,30.05,202.4,101.8,8.124,7.94,266.35,0.08,31.13,46.15,991.21
2013-06-27 22:00:00,10.55,58.51,69.03,10.97,,39.16,206.41,113.28,8.164,8.71,262.83,0.16,29.91,49.77,991.34
2013-06-27 23:00:00,3.58,32.62,36.23,14.18,,45.23,218.25,105.15,8.085,7.85,249.12,0.25,29.3,54.22,991.35
2013-06-28 00:00:00,,22.86,22.52,8.27,,44.31,187.86,88.4,7.08,6.79,229.5,0.47,28.58,60.16,991.3
2013-06-28 01:00:00,,42.23,48.38,6.27,,15.21,236.82,108.08,11.101,4.72,184.88,0.1,28.13,64.07,991.35
2013-06-28 02:00:00,,21.53,21.47,5.31,,28.95,151.17,93.55,8.743,4.18,218.3,0.51,27.11,69.33,991.15
2013-06-28 03:00:00,,34.55,41.04,4.51,,11.58,145.17,88.79,8.79,3.33,195.43,0.2,26.62,72.47,991.08
2013-06-28 04:00:00,3.14,30.36,33.56,4.0,,11.72,141.27,88.9,8.885,2.83,201.79,0.15,26.12,74.96,991.58
2013-06-28 05:00:00,1.52,23.15,24.75,3.77,,13.86,139.56,87.15,7.644,2.57,209.71,0.19,25.67,77.71,992.14
2013-06-28 06:00:00,1.72,15.68,17.49,3.36,,18.25,122.68,70.74,6.489,2.83,215.96,0.5,26.01,79.37,992.47
2013-06-28 07:00:00,1.96,12.22,14.26,3.02,,25.25,102.86,69.02,5.759,2.89,203.28,0.6,27.2,76.45,993.03
2013-06-28 08:00:00,1.92,12.22,14.21,4.21,,34.66,107.14,71.27,5.045,2.91,208.72,0.83,28.84,71.48,993.25
2013-06-28 09:00:00,0.9,8.67,9.57,5.59,,50.83,,55.15,4.818,3.78,211.06,1.09,30.15,66.39,993.26
2013-06-28 10:00:00,0.55,7.41,7.97,6.94,,62.48,,52.28,4.301,5.16,215.57,1.2,31.81,58.8,993.3
2013-06-28 11:00:00,0.42,7.03,7.46,8.18,,70.49,119.56,46.15,3.463,6.98,209.87,1.19,33.69,49.92,993.13
2013-06-28 12:00:00,0.27,7.29,7.57,6.97,,76.18,74.41,46.17,3.248,9.26,207.71,1.09,35.23,43.73,992.48
2013-06-28 13:00:00,0.13,7.32,7.44,6.12,,79.65,50.37,28.94,2.417,11.81,183.25,1.11,36.46,38.02,991.61
2013-06-28 14:00:00,0.03,8.61,8.63,5.19,,80.89,67.85,29.2,2.372,12.37,205.25,1.35,37.22,35.09,991.09
2013-06-28 15:00:00,,10.27,10.22,4.48,,79.72,70.03,25.74,2.184,14.05,211.74,1.55,37.45,31.73,990.32
2013-06-28 16:00:00,,12.78,12.78,4.67,,79.04,91.09,32.16,2.527,13.34,214.28,1.59,37.41,31.33,989.94
2013-06-28 17:00:00,,10.54,10.3,4.37,,81.53,45.22,27.84,1.985,14.75,215.59,1.73,36.88,29.46,989.6
2013-06-28 18:00:00,,11.14,10.87,3.8,,77.64,95.02,40.83,2.301,13.57,211.86,1.62,35.62,30.49,990.03
2013-06-28 19:00:00,,12.19,11.94,3.18,,68.93,104.76,38.12,2.351,13.79,214.38,1.11,34.13,34.33,990.71
2013-06-28 20:00:00,,15.89,15.83,2.81,,58.1,112.0,32.5,3.092,13.6,215.46,0.71,32.62,39.19,991.6
2013-06-28 21:00:00,0.17,24.25,24.47,4.12,,42.26,132.43,39.77,4.648,11.1,203.34,0.6,31.2,43.85,992.52
2013-06-28 22:00:00,0.41,25.99,26.46,7.67,,34.99,164.43,46.38,5.517,9.39,211.97,0.91,29.89,49.28,992.69
2013-06-28 23:00:00,0.35,12.73,13.11,6.47,,47.46,115.82,34.22,3.792,13.08,210.21,1.04,29.61,53.3,992.8
2013-06-29 00:00:00,0.45,9.07,9.54,5.7,,51.03,52.36,24.52,3.331,13.98,215.63,0.94,29.1,54.23,992.97
2013-06-29 01:00:00,0.6,7.94,8.53,4.3,,50.12,58.27,28.78,3.067,13.24,214.49,0.87,28.54,55.65,993.28
2013-06-29 02:00:00,0.82,12.36,13.21,3.82,,42.62,67.4,30.73,3.789,11.26,209.91,1.08,27.61,58.12,993.68
2013-06-29 03:00:00,0.77,7.78,8.57,4.24,,45.06,71.36,30.48,3.156,10.58,214.21,1.41,26.88,60.56,993.62
2013-06-29 04:00:00,0.76,8.73,9.5,4.08,,40.83,85.34,36.45,3.162,8.31,212.69,0.91,26.03,65.08,994.19
2013-06-29 05:00:00,1.03,12.27,13.33,3.98,,34.28,92.75,37.56,3.778,6.87,210.49,0.76,25.3,69.86,994.9
2013-06-29 06:00:00,1.52,12.78,14.36,4.32,,36.04,103.77,46.52,4.72,5.57,198.17,0.6,25.97,70.9,995.78
